"","inc","inc.bot","inc.top","date"
"277",1.24918383312369e-06,1.11016525123034e-10,2.49825664972227e-06,2021-08-16
"278",1.17432827683396e-06,9.25091761039444e-11,2.34856404449181e-06,2021-08-17
"279",1.10372153412645e-06,7.70437833337822e-11,2.20736602446957e-06,2021-08-18
"280",1.0371393935658e-06,6.4128055260439e-11,2.07421465907634e-06,2021-08-19
"281",9.74368285782531e-07,5.33480165718232e-11,1.94868322354849e-06,2021-08-20
"282",9.1520486024623e-07,4.43557846143958e-11,1.83036536470785e-06,2021-08-21
"283",8.59455573313935e-07,3.68592131784826e-11,1.71887428741469e-06,2021-08-22
"284",8.06936287634019e-07,3.06131252617397e-11,1.61384196214278e-06,2021-08-23
"285",7.57471882955245e-07,2.54118967679115e-11,1.51491835401372e-06,2021-08-24
"286",7.10895878361013e-07,2.10831877885764e-11,1.42177067353424e-06,2021-08-25
"287",6.67050065920529e-07,1.74826479121563e-11,1.33408264919315e-06,2021-08-26
"288",6.27901966648768e-07,1.44894475709035e-11,1.25578944384997e-06,2021-08-27
"289",6.04538917758482e-07,1.2002509351003e-11,1.20906583300761e-06,2021-08-28
"290",5.84503720360998e-07,9.93733195609953e-12,1.16899750339004e-06,2021-08-29
"291",5.65164103300806e-07,8.22331556713383e-12,1.13031998328604e-06,2021-08-30
"292",5.46494634744408e-07,6.80151106006073e-12,1.09298246797776e-06,2021-08-31
"293",5.28470867233042e-07,5.62272725588084e-12,1.05693611173883e-06,2021-09-01
"294",5.11069296973101e-07,4.64594036825007e-12,1.02213394800583e-06,2021-09-02
"295",4.94267324971948e-07,3.83695832795293e-12,9.88530812985568e-07,2021-09-03
"296",4.78043219921121e-07,3.16729991236054e-12,9.5608327254233e-07,2021-09-04
"297",4.62376082735765e-07,2.61325477405133e-12,9.24749552216756e-07,2021-09-05
"298",4.47245812665234e-07,2.15509570309969e-12,8.94489470234764e-07,2021-09-06
"299",4.32633074895424e-07,1.77641890719121e-12,8.6526437337194e-07,2021-09-07
"300",4.18519269568458e-07,1.46359186871597e-12,8.37037075545046e-07,2021-09-08
"301",4.04886502149976e-07,1.20529153786968e-12,8.09771799008413e-07,2021-09-09
"302",3.91717555078526e-07,9.92118330879406e-13,7.83434118038721e-07,2021-09-10
"303",3.78995860635433e-07,8.1627369581994e-13,7.5799090499717e-07,2021-09-11
"304",3.66705474977088e-07,6.71290947583811e-13,7.33410278663228e-07,2021-09-12
"305",3.54831053274916e-07,5.5181071180024e-13,7.09661554739119e-07,2021-09-13
"306",3.43357825911306e-07,4.53393700437654e-13,6.86715198428912e-07,2021-09-14
"307",3.32271575682617e-07,3.72364708329382e-13,6.64542779000526e-07,2021-09-15
"308",3.21558615962994e-07,3.05682703036561e-13,6.43116926243284e-07,2021-09-16
"309",3.1120576978517e-07,2.50832708479299e-13,6.22411288737631e-07,2021-09-17
"310",3.01200349796709e-07,2.05735879581203e-13,6.02400493857538e-07,2021-09-18
"311",2.91530139052256e-07,1.68674751132038e-13,5.83060109429761e-07,2021-09-19
"312",2.82183372604372e-07,1.38231136447977e-13,5.64366606977607e-07,2021-09-20
"313",2.73148719857386e-07,1.13234564841726e-13,5.46297326480208e-07,2021-09-21
"314",2.64415267650459e-07,9.27194938107833e-14,5.28830442581425e-07,2021-09-22
"315",2.55972504037692e-07,7.58898227111766e-14,5.11944932185561e-07,2021-09-23
"316",2.47810302734681e-07,6.20894783857635e-14,4.95620543379883e-07,2021-09-24
"317",2.39918908202384e-07,5.0778047263646e-14,4.7983776562672e-07,2021-09-25
"318",2.32288921340533e-07,4.15105991748518e-14,4.64577801170467e-07,2021-09-26
"319",2.24911285764163e-07,3.39209908757273e-14,4.49822537607335e-07,2021-09-27
"320",2.17777274638034e-07,2.77080565593373e-14,4.35554521568011e-07,2021-09-28
"321",2.10878478044926e-07,2.26241922247422e-14,4.21756933465661e-07,2021-09-29
"322",2.0420679086488e-07,1.84659238913702e-14,4.08413563263836e-07,2021-09-30
