"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"270",2021-08-09,0.00605782294238525,0.0121156458273523,5.74181811646555e-11,295910,108,15,"d2"
"271",2021-08-10,0.00605043258065909,0.0121008651084956,5.28226291717727e-11,295910,109,16,"d2"
"272",2021-08-11,0.00600711488039977,0.012014229712204,4.85955049278927e-11,295910,110,16,"d2"
"273",2021-08-12,0.00592922785024326,0.0118584556557794,4.47071559497523e-11,295910,111,16,"d2"
"274",2021-08-13,0.00581890919693449,0.0116378183527386,4.11303379086995e-11,295910,112,16,"d2"
"275",2021-08-14,0.00567896016264295,0.0113579202874459,3.78400150292753e-11,295910,113,16,"d2"
"276",2021-08-15,0.00559235317200002,0.0111847063091869,3.48131777763562e-11,295910,114,16,"d2"
"277",2021-08-16,0.00558089803987315,0.0111617960477176,3.20286761986133e-11,295910,115,16,"d2"
"278",2021-08-17,0.00565311080465494,0.0113062215798428,2.94670674735036e-11,295910,116,17,"d2"
"279",2021-08-18,0.00572401116234127,0.0114480222975721,2.71104763534557e-11,295910,117,17,"d2"
"280",2021-08-19,0.00576689081425599,0.0115337816035695,2.49424673478546e-11,295910,118,17,"d2"
"281",2021-08-20,0.00578113374070808,0.0115622674584682,2.29479275937637e-11,295910,119,17,"d2"
"282",2021-08-21,0.00576671169809209,0.0115334233750712,2.11129594724747e-11,295910,120,17,"d2"
"283",2021-08-22,0.00572417840777374,0.0114483567961227,1.94247821209558e-11,295910,121,17,"d2"
"284",2021-08-23,0.00565463835739897,0.0113092766969263,1.78716410687875e-11,295910,122,17,"d2"
"285",2021-08-24,0.00555969288273843,0.0111193857490341,1.6442725303635e-11,295910,123,18,"d2"
"286",2021-08-25,0.00544136777421706,0.010882735533306,1.51280911329244e-11,295910,124,18,"d2"
"287",2021-08-26,0.00530202773791407,0.0106040554619095,1.39185922671662e-11,295910,125,18,"d2"
"288",2021-08-27,0.00514428355189002,0.0102885670909742,1.28058156021702e-11,295910,126,18,"d2"
"289",2021-08-28,0.00497089769540246,0.0099417953790229,1.17820222239586e-11,295910,127,18,"d2"
"290",2021-08-29,0.00478469366597086,0.00956938732110163,1.08400932021198e-11,295910,128,18,"d2"
"291",2021-08-30,0.00459919275480996,0.00919838549964644,9.97347977521136e-12,295910,129,18,"d2"
"292",2021-08-31,0.00453676891167264,0.00907353781416912,9.17615756605989e-12,295910,130,19,"d2"
"293",2021-09-01,0.0044904514909987,0.00898090297355481,8.44258449583426e-12,295910,131,19,"d2"
"294",2021-09-02,0.0044274154623837,0.00885483091699974,7.76766209392406e-12,295910,132,19,"d2"
"295",2021-09-03,0.00438865145564285,0.00877730290413899,7.14669992624338e-12,295910,133,19,"d2"
"296",2021-09-04,0.00434658057657514,0.00869316114657489,6.57538288786666e-12,295910,134,19,"d2"
"297",2021-09-05,0.00428944403904111,0.00857888807203248,6.04974112711822e-12,295910,135,19,"d2"
"298",2021-09-06,0.00421816951951752,0.00843633903346892,5.56612238758793e-12,295910,136,19,"d2"
"299",2021-09-07,0.00413385199248433,0.00826770397984749,5.12116657220976e-12,295910,137,20,"d2"
"300",2021-09-08,0.00410598102445161,0.00821196204419144,4.71178234968217e-12,295910,138,20,"d2"
"301",2021-09-09,0.00408910963295876,0.0081782192615824,4.33512563826845e-12,295910,139,20,"d2"
"302",2021-09-10,0.00405748778944242,0.00811497557489626,3.98857981552183e-12,295910,140,20,"d2"
"303",2021-09-11,0.00401166975664774,0.00802333950962574,3.66973751484661e-12,295910,141,20,"d2"
"304",2021-09-12,0.00395240125532317,0.00790480250726996,3.37638388113572e-12,295910,142,20,"d2"
"305",2021-09-13,0.00388059514066028,0.00776119027821408,3.10648116810935e-12,295910,143,20,"d2"
"306",2021-09-14,0.00380654868466809,0.00761309736647803,2.85815456950085e-12,295910,144,21,"d2"
"307",2021-09-15,0.00379690615615351,0.00759381230967733,2.62967918497095e-12,295910,145,21,"d2"
"308",2021-09-16,0.00379122442491802,0.00758244884741658,2.4194680296461e-12,295910,146,21,"d2"
"309",2021-09-17,0.00377361354447744,0.00754722708672882,2.2260610035342e-12,295910,147,21,"d2"
"310",2021-09-18,0.00374436901743372,0.00748873803281932,2.04811474382589e-12,295910,148,21,"d2"
"311",2021-09-19,0.00370392754627006,0.00740785509065573,1.88439328929323e-12,295910,149,21,"d2"
"312",2021-09-20,0.00365285414979209,0.00730570829785042,1.73375949169631e-12,295910,150,21,"d2"
"313",2021-09-21,0.00359182636596092,0.00718365273032668,1.59516711434368e-12,295910,151,22,"d2"
"314",2021-09-22,0.00352161626536676,0.00704323252926587,1.4676535627636e-12,295910,152,22,"d2"
"315",2021-09-23,0.00344307105180634,0.00688614210226235,1.35033319686429e-12,295910,153,22,"d2"
"316",2021-09-24,0.00340650637860576,0.00681301275596913,1.24239117802558e-12,295910,154,22,"d2"
"317",2021-09-25,0.00340066173512586,0.00680132346910865,1.14307780829986e-12,295910,155,22,"d2"
"318",2021-09-26,0.00339743714704538,0.00679487429303906,1.05170332233503e-12,295910,156,22,"d2"
"319",2021-09-27,0.00339418917415734,0.00678837834734704,9.67633095789848e-13,295910,157,22,"d2"
"320",2021-09-28,0.00338198514172429,0.0067639702825583,8.90283236915845e-13,295910,158,23,"d2"
"321",2021-09-29,0.00336100439985193,0.00672200879888474,8.19116530649853e-13,295910,159,23,"d2"
"322",2021-09-30,0.00333151641296886,0.00666303282518407,7.53638707017055e-13,295910,160,23,"d2"
