"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"135",2021-09-04,0.00611277082948487,0.0120473953039676,0.000178146355002118,765417,134,19,"d1"
"136",2021-09-05,0.00593172545935923,0.011699830670487,0.000163620248231368,765417,135,19,"d1"
"137",2021-09-06,0.00572373635265172,0.011297321480978,0.000150151224325404,765417,136,19,"d1"
"138",2021-09-07,0.00549344507482974,0.0108492141750953,0.000137675974564173,765417,137,20,"d1"
"139",2021-09-08,0.00524562247873214,0.0103651114781791,0.000126133479285123,765417,138,20,"d1"
"140",2021-09-09,0.00498498101351155,0.00985449691498671,0.00011546511203639,765417,139,20,"d1"
"141",2021-09-10,0.00471601643511024,0.00932641815855415,0.000105614711666331,765417,140,20,"d1"
"142",2021-09-11,0.00444288433545871,0.0087892400446808,9.65286262366162e-05,765417,141,20,"d1"
"143",2021-09-12,0.00421078246309437,0.0083334091938358,8.81557323529416e-05,765417,142,20,"d1"
"144",2021-09-13,0.00399087096220226,0.0079012944911872,8.04474332173191e-05,765417,143,20,"d1"
"145",2021-09-14,0.00376723885235845,0.00746112006629389,7.33576384230172e-05,765417,144,21,"d1"
"146",2021-09-15,0.0035427856160996,0.00701872850395891,6.68427282402901e-05,765417,145,21,"d1"
"147",2021-09-16,0.00332007035357396,0.00657927920226757,6.08615048803432e-05,765417,146,21,"d1"
"148",2021-09-17,0.00310128984778876,0.00614720456259954,5.53751329779677e-05,765417,147,21,"d1"
"149",2021-09-18,0.00288827480153081,0.00572620253176071,5.03470713009177e-05,765417,148,21,"d1"
"150",2021-09-19,0.00268250065088903,0.00531925830430115,4.57429974769109e-05,765417,149,21,"d1"
"151",2021-09-20,0.00248510928063247,0.00492868783393765,4.15307273272827e-05,765417,150,21,"d1"
"152",2021-09-21,0.00230630783495874,0.00457493553970778,3.7680130209699e-05,765417,151,22,"d1"
"153",2021-09-22,0.00216953373995296,0.00430490443830529,3.41630416006225e-05,765417,152,22,"d1"
"154",2021-09-23,0.0020396962027801,0.00404843923156926,3.095317399095e-05,765417,153,22,"d1"
"155",2021-09-24,0.0019148149440145,0.00380160386100422,2.80260270247863e-05,765417,154,22,"d1"
"156",2021-09-25,0.0017951245828137,0.00356489036794636,2.53587976810379e-05,765417,155,22,"d1"
"157",2021-09-26,0.00168077948046964,0.00333862866975963,2.29302911796342e-05,765417,156,22,"d1"
"158",2021-09-27,0.00157186341519777,0.00312300599720754,2.0720833187988e-05,765417,157,22,"d1"
"159",2021-09-28,0.0014683989871512,0.0029180857904944,1.87121838079876e-05,765417,158,23,"d1"
"160",2021-09-29,0.00137035656208953,0.00272382567044044,1.68874537386224e-05,765417,159,23,"d1"
"161",2021-09-30,0.00127766262013087,0.00254009421732823,1.52310229335107e-05,765417,160,23,"d1"
"162",2021-04-23,0.000582034338826864,0.0010787079037477,8.53607739060266e-05,765417,0,0,"d2"
"163",2021-04-24,0.000539953403092285,0.000999237321060531,8.0669485124039e-05,765417,1,0,"d2"
"164",2021-04-25,0.000500786491185831,0.000925335407375409,7.62375749962527e-05,765417,2,0,"d2"
"165",2021-04-26,0.000464363920786093,0.000856676627564526,7.20512140076602e-05,765417,3,0,"d2"
"166",2021-04-27,0.000430522347948716,0.000792947373059381,6.80973228380501e-05,765417,4,1,"d2"
"167",2021-04-28,0.000399105317540352,0.000733847097979995,6.43635371007092e-05,765417,5,1,"d2"
"168",2021-04-29,0.000369963659559624,0.00067908914531049,6.08381738087584e-05,765417,6,1,"d2"
"169",2021-04-30,0.000353826635405404,0.000650143071268326,5.75101995424821e-05,765417,7,1,"d2"
"170",2021-05-01,0.000342998745583646,0.000631628290877463,5.43692002898297e-05,765417,8,1,"d2"
"171",2021-05-02,0.000332537812654778,0.000613670272377682,5.1405352931874e-05,765417,9,1,"d2"
"172",2021-05-03,0.000322452258498559,0.000596295118651791,4.86093983453265e-05,765417,10,1,"d2"
"173",2021-05-04,0.000312752522804347,0.000579532429513513,4.59726160951801e-05,765417,11,2,"d2"
"174",2021-05-05,0.000303451465904047,0.000563416131115968,4.34868006921254e-05,765417,12,2,"d2"
"175",2021-05-06,0.000294564838816911,0.00054798543824229,4.11442393915322e-05,765417,13,2,"d2"
"176",2021-05-07,0.000286068776695566,0.000533285972393906,3.88515809972272e-05,765417,14,2,"d2"
"177",2021-05-08,0.000277372889552668,0.00051937106249425,3.53747166110854e-05,765417,15,2,"d2"
"178",2021-05-09,0.000269106555396658,0.000506303259545015,3.19098512483011e-05,765417,16,2,"d2"
"179",2021-05-10,0.0002614950928073,0.00049417007584933,2.88201097652685e-05,765417,17,2,"d2"
"180",2021-05-11,0.000256787747036364,0.000487597500019683,2.59779940530454e-05,765417,18,3,"d2"
