"time","top","med","bottom","date"
134,0.0393584032624931,0.0196792016321552,1.8172666637448e-12,2021-09-04
134.5,0.0401143378741131,0.0200571689379145,1.71584288386112e-12,2021-09-04
135,0.0407859751442841,0.0203929875729521,1.62005173942334e-12,2021-09-05
135.5,0.0413674545495278,0.0206837272755287,1.52958205310337e-12,2021-09-05
136,0.0418537137909856,0.0209268568962149,1.44413974715624e-12,2021-09-06
136.5,0.0422405854105836,0.0211202927059735,1.36344690850033e-12,2021-09-06
137,0.0425248753210005,0.0212624376611439,1.28724090471212e-12,2021-09-07
137.5,0.0427044206345953,0.0213522103179053,1.21527354816652e-12,2021-09-07
138,0.0427781249448158,0.0213890624729815,1.14731030570546e-12,2021-09-08
138.5,0.0427459700740965,0.0213729850375898,1.08312955135973e-12,2021-09-08
139,0.0426090042040496,0.0213045021025361,1.02252185978413e-12,2021-09-09
139.5,0.0423693071937608,0.021184653597363,9.65289338193422e-13,2021-09-09
140,0.0420299347191725,0.0210149673600419,9.11244994706932e-13,2021-09-10
140.5,0.0415948435860562,0.0207974217934582,8.60212141123579e-13,2021-09-10
141,0.0410688011456598,0.0205344005732359,8.12023828256514e-13,2021-09-11
141.5,0.040457282152266,0.0202286410765163,7.66522312058379e-13,2021-09-11
142,0.0397663566348765,0.0198831783178,7.23558548864219e-13,2021-09-12
142.5,0.0390025724128069,0.019501286206745,6.82991718169955e-13,2021-09-12
143,0.0381728357800381,0.0190864178903414,6.44688771450221e-13,2021-09-13
143.5,0.037284293637554,0.0186421468190813,6.08524005600558e-13,2021-09-13
144,0.0363442199946895,0.018172109997632,5.74378659665774e-13,2021-09-14
144.5,0.035359909321174,0.0176799546608581,5.42140533588819e-13,2021-09-14
145,0.0343385787431992,0.0171692893718555,5.11703627783219e-13,2021-09-15
145.5,0.0332872805699034,0.0166436402851932,4.82967802396998e-13,2021-09-15
146,0.0322128261380393,0.0161064130692476,4.55838455197406e-13,2021-09-16
146.5,0.0311217214944832,0.0155608607474567,4.3022621706383e-13,2021-09-16
147,0.0300201150154444,0.0150100575079252,4.06046664131142e-13,2021-09-17
147.5,0.0289137566991131,0.0144568783497482,3.83220045677688e-13,2021-09-17
148,0.027807968571244,0.0139039842858028,3.61671026901192e-13,2021-09-18
148.5,0.0267076254125148,0.0133538127064281,3.41328445772325e-13,2021-09-18
149,0.0256171448504067,0.0128085724253644,3.22125083199584e-13,2021-09-19
149.5,0.0245404857520161,0.01227024287616,3.03997445780699e-13,2021-09-19
150,0.023481153800859,0.0117405769005729,2.8688556045506e-13,2021-09-20
150.5,0.0224422131324775,0.0112211065663741,2.70732780408842e-13,2021-09-20
151,0.0214263029321561,0.0107131514662058,2.55485601619658e-13,2021-09-21
151.5,0.0204356579550619,0.0102178289776515,2.41093489460812e-13,2021-09-21
152,0.0194721320068955,0.00973606600356152,2.27508714816714e-13,2021-09-22
152.5,0.0185372235147197,0.00926861175746719,2.14686199190727e-13,2021-09-22
153,0.0176321024170271,0.00881605120861486,2.025833683149e-13,2021-09-23
153.5,0.0170476742305146,0.00852383711535287,1.91160013797648e-13,2021-09-23
154,0.0169878222491062,0.00849391112464327,1.8037816237061e-13,2021-09-24
154.5,0.0172722825167441,0.00863614125845715,1.70201952319768e-13,2021-09-24
155,0.0175467299926482,0.0087733649964044,1.60597516708411e-13,2021-09-25
155.5,0.0178103183730791,0.00890515918661532,1.51532873020861e-13,2021-09-25
156,0.0180622181081104,0.0090311090541267,1.42977818876028e-13,2021-09-26
156.5,0.0183016217364641,0.00915081086829953,1.34903833478947e-13,2021-09-26
157,0.0185277492295412,0.00926387461483427,1.27283984496471e-13,2021-09-27
157.5,0.0187398532863215,0.00936992664322077,1.20092840060361e-13,2021-09-27
158,0.0189372245191216,0.00946861225961747,1.13306385617171e-13,2021-09-28
158.5,0.0191191964695182,0.00955959823481253,1.06901945359569e-13,2021-09-28
159,0.0192851503941127,0.0096425751971068,1.00858107988189e-13,2021-09-29
159.5,0.0194345197612876,0.00971725988069137,9.51546565667627e-14,2021-09-29
160,0.0195667944026624,0.00978339720137609,8.9772502246206e-14,2021-09-30
160.5,0.0196815242666087,0.00984076213334671,8.46936216455374e-14,2021-09-30
161,0.0197783227258457,0.00988916136296278,7.99009976890868e-14,2021-10-01
161.5,0.0198568693967562,0.00992843469841579,7.5378563710365e-14,2021-10-01
162,0.0199169124345171,0.00995845621729409,7.11111506433129e-14,2021-10-02
162.5,0.0199582702752985,0.00997913513768281,6.70844371314248e-14,2021-10-02
163,0.0199808328045123,0.00999041640228777,6.32849023944902e-14,2021-10-03
163.5,0.0199845619382002,0.00999228096912996,5.96997817014438e-14,2021-10-03
164,0.0199694916129887,0.00998474580652252,5.63170243060876e-14,2021-10-04
164.5,0.0199357271883969,0.00996786359422503,5.31252537102696e-14,2021-10-04
165,0.0198834442735092,0.00994172213677966,5.0113730126506e-14,2021-10-05
165.5,0.0198128869979183,0.0099064434989828,4.72723150190271e-14,2021-10-05
166,0.0197243657542612,0.00986218287715287,4.45914376088472e-14,2021-10-06
166.5,0.0196182544464496,0.00980912722324583,4.20620632347146e-14,2021-10-06
167,0.0194949872837229,0.00974749364188131,3.96756634677144e-14,2021-10-07
